template_id,segment_id,lifecycle_stage,goal,theme,tone_preferences,hook_used,feature_reference,content_english,content_hindi,ctr_percent,engagement_percent,performance_class,performance_tag,is_active,weight_multiplier
TPL-2C12C253,S8,trial,Increase ai_tutor engagement • rapid adoption & habit formation,Scarcity,"Shame-based urgency, Unrealistic transformation promises",nan (You're missing out on a game-changing AI tutor! Complete your next session to level up!,Level Up with a New AI Tutor,Unlock the full potential of our AI tutors by completing your next session. You won't regret it!,अप्रत्याशित एआई ट्यूटर को खोजने से आपकी प्रगति में एक नए स्तर पर पहुंच सकती है! अगली सेशन को पूरा करें।,,,UNTESTED,No Data Yet,True,1.0
TPL-C73129E9,S8,trial,Increase ai_tutor engagement • rapid adoption & habit formation,Scarcity,"Shame-based urgency, Unrealistic transformation promises",nan (You're just 1 session away from a FREE upgrade to our premium AI tutors!),Free Upgrade Alert,Don't miss out on this incredible opportunity! Complete your next session and get upgraded to our premium AI tutors for free.,"अप्रत्याशित एआई ट्यूटर को खोजने के लिए, आपको अगली सेशन को पूरा करना होगा। आपकी प्रगति पर खतरा है!",,,UNTESTED,No Data Yet,True,1.0
TPL-26247098,S8,trial,Increase ai_tutor engagement • rapid adoption & habit formation,Scarcity,"Shame-based urgency, Unrealistic transformation promises",nan (You're not alone! Join the thousands of users who have already unlocked a new AI tutor!,Join the Movement,Don't wait any longer! Complete your next session and join the ranks of our top users. Unlock a new AI tutor today!,"अप्रत्याशित एआई ट्यूटर को खोजने के लिए, आपको अगली सेशन को पूरा करना होगा। आपकी प्रगति पर खतरा है!",,,UNTESTED,No Data Yet,True,1.0
TPL-CD708C15,S8,inactive,Increase ai_tutor engagement • compelling return value proposition,Scarcity,"Shame-based urgency, Unrealistic transformation promises",nan (You're missing out!),Daily AI Tutoring Sessions,Don't let your progress stall! Complete daily sessions to boost engagement and unlock exclusive rewards.,अपनी प्रगति को रोकने दें! दैनिक एआई ट्यूटरिंग सेशनों को पूरा करें और विशेष पुरस्कारों तक पहुंचें.,,,UNTESTED,No Data Yet,True,1.0
TPL-90A7257B,S8,inactive,Increase ai_tutor engagement • compelling return value proposition,Scarcity,"Shame-based urgency, Unrealistic transformation promises",nan (Your progress is dwindling...),Increase AI Tutor Engagement,"You're close, but not quite there! Re-ignite your engagement and see the impact on your results.",आपकी प्रगति धीरे-धीरे कम हो रही है... अपनी सामग्री को फिर से जागृत करें और देखें कि आपके परिणामों पर क्या प्रभाव पड़ता है।,,,UNTESTED,No Data Yet,True,1.0
TPL-06CF17F9,S8,inactive,Increase ai_tutor engagement • compelling return value proposition,Scarcity,"Shame-based urgency, Unrealistic transformation promises",nan (The clock is ticking...),Unlock Exclusive AI Tutoring Content,Time's running out! Complete the current session to unlock exclusive content and take your engagement to the next level.,"समय की दोहरी है... वर्तमान सेशन को पूरा करने के बाद, विशेष सामग्री तक पहुंच प्राप्त करें और अपनी सामग्री को अगले स्तर पर ले जाएं.",,,UNTESTED,No Data Yet,True,1.0
TPL-C0AB5E9B,S8,inactive,Increase ai_tutor engagement • compelling return value proposition,Scarcity,"Shame-based urgency, Unrealistic transformation promises",nan (Don't let fear hold you back...),Overcome AI Tutor Engagement Plateau,Face your fears and push through! Break the plateau and unlock a new level of engagement and results.,अपने डर को पीछे छोड़ें और आगे बढ़ें! प्लेटो को तोड़ें और नए स्तर पर सामग्री का अनुभव करें।,,,UNTESTED,No Data Yet,True,1.0
TPL-073613DB,S8,inactive,Increase ai_tutor engagement • compelling return value proposition,Scarcity,"Shame-based urgency, Unrealistic transformation promises",nan (It's time to level up...),Boost AI Tutor Engagement,Level up your game! Increase engagement and take your results to the next level with our expert guidance.,अपने खेल को स्तर पर ले जाएं! अपनी सामग्री को बढ़ाएं और विशेषज्ञ मार्गदर्शन के साथ अपने परिणामों को अगले स्तर तक ले जाएं.,,,UNTESTED,No Data Yet,True,1.0
TPL-132210CA,S4,paid,Increase gamification engagement • deepening engagement & retention,Accomplishment,"Body-neutral, Warm accountability",Streak Reminder,Daily/Weekly/Monthly streaks,You're on a roll! Keep your momentum going with our daily/weekly/monthly streaks. Track your progress and stay motivated.,आपकी गति बनाए रखें! हमारे दैनिक/साप्ताहिक महीने की प्रगति ट्रैक करें और प्रेरित रहें।,,,UNTESTED,No Data Yet,True,1.0
TPL-DD50AE66,S4,paid,Increase gamification engagement • deepening engagement & retention,Accomplishment,"Body-neutral, Warm accountability",Log → Feedback → Adjust Loop,Progress tracking and insights,Want to optimize your progress? Take a closer look at your log and adjust your strategy. Get personalized insights to boost your engagement.,"आपकी प्रगति को बेहतर बनाने के लिए, अपने लॉग को देखें और अपनी रणनीति को संशोधित करें। व्यक्तिगत मार्गदर्शन प्राप्त करें जिससे आपकी भागीदारी बढ़े।",,,UNTESTED,No Data Yet,True,1.0
TPL-32CC4083,S4,paid,Increase gamification engagement • deepening engagement & retention,Accomplishment,"Body-neutral, Warm accountability",Missed Goal Alert,Goal reminders and notifications,Don't miss your goals! Get notified when you're off track and adjust your strategy to get back on course.,"आपके लक्ष्यों को नहीं छोड़ने दें! अपनी प्रगति पर नज़र रखें और जब भी आपका मार्ग बदलने की जरूरत हो, तो फिर से शुरू करें।",,,UNTESTED,No Data Yet,True,1.0
TPL-BF5CE227,S4,paid,Increase gamification engagement • deepening engagement & retention,Accomplishment,"Body-neutral, Warm accountability",Accomplishment,Celebrating milestones and achievements,Celebrate your wins! Acknowledge your accomplishments and take a moment to reflect on how far you've come.,आपके जीत की पार्टी मनाएं! अपने उपलब्धियों को मानें और अपने सफर पर नज़र डालें।,,,UNTESTED,No Data Yet,True,1.0
TPL-F864461D,S4,paid,Increase gamification engagement • deepening engagement & retention,Accomplishment,"Body-neutral, Warm accountability",Warm Accountability,Community support and motivation,"Stay motivated with our community of like-minded individuals. Share your progress, get feedback, and stay accountable.","हमारे समुदाय में शामिल होकर अपनी प्रगति साझा करें, फीडबैक प्राप्त करें और अपनी जिम्मेदारी बनाए रखें।",,,UNTESTED,No Data Yet,True,1.0
TPL-16251123,S4,churned,Increase gamification engagement • re-engagement & recovering lost habits,Accomplishment,"Body-neutral, Warm accountability",Log your progress,Streak Reminders,You've missed a day! Get back on track with our daily reminders.,आपके पास एक दिन में से कोई प्रगति नहीं हुई। अपनी दैनिक याददाश्त को फिर से शुरू करें.,,,UNTESTED,No Data Yet,True,1.0
TPL-3D0F2EA2,S4,churned,Increase gamification engagement • re-engagement & recovering lost habits,Accomplishment,"Body-neutral, Warm accountability",Adjust your loop,Log → feedback → adjust loop,Want to boost your streak? Try adjusting your habits and get instant feedback.,आपकी स्ट्रीक को बढ़ाने के लिए अपने आदतों को समायोजित करें और तत्काल फीडबैक प्राप्त करें।,,,UNTESTED,No Data Yet,True,1.0
TPL-EB6BC5FB,S4,churned,Increase gamification engagement • re-engagement & recovering lost habits,Accomplishment,"Body-neutral, Warm accountability",Recover lost habits,Streak Recovery Tools,Get back on track with our expert-recommended recovery tools. Start your journey today!,अपने खोए हुए आदतों को फिर से शुरू करें और हमारे विशेषज्ञ सुझावित पुनर्स्थापना उपकरणों का उपयोग करें। आज ही अपने यात्रा की शुरुआत करें!,,,UNTESTED,No Data Yet,True,1.0
TPL-413A6A45,S4,churned,Increase gamification engagement • re-engagement & recovering lost habits,Accomplishment,"Body-neutral, Warm accountability",Missed goal alert,Missed Goal Alerts,"You've missed your daily goal! Don't worry, get back on track with our reminders.","आपके दैनिक लक्ष्य को छोड़ दिया गया है! चिंता न करें, अपनी याददाश्त को फिर से शुरू करें.",,,UNTESTED,No Data Yet,True,1.0
TPL-829790D1,S4,churned,Increase gamification engagement • re-engagement & recovering lost habits,Accomplishment,"Body-neutral, Warm accountability",Streak rewards,Streak Rewards,Celebrate your streaks with our exclusive rewards! Keep pushing forward.,आपकी स्ट्रीक के लिए हमारे विशेष पुरस्कारों का आनंद लें! आगे बढ़ें।,,,UNTESTED,No Data Yet,True,1.0
TPL-84629AFD,S4,trial,Increase gamification engagement • rapid adoption & habit formation,Accomplishment,"Body-neutral, Warm accountability",Streak reminder,Streaks and progress tracking,You're on a roll! Keep up the good work and crush your next goal.,आपकी ट्रेंड पर जारी रहें और अगले लक्ष्य को पूरा करें.,,,UNTESTED,No Data Yet,True,1.0
TPL-02D63B01,S4,trial,Increase gamification engagement • rapid adoption & habit formation,Accomplishment,"Body-neutral, Warm accountability",Log → feedback → adjust loop,Tracking and analysis of habits,How's your habit tracking going? Make adjustments to stay on track.,आपके आदतों की ट्रैकिंग कैसी जा रही है? सुधार करें और आगे बढ़ें.,,,UNTESTED,No Data Yet,True,1.0
TPL-41001679,S4,trial,Increase gamification engagement • rapid adoption & habit formation,Accomplishment,"Body-neutral, Warm accountability",Missed goal alert,Goal setting and reminders,"Don't worry, you can still get back on track! Review your goals and adjust.","चिंता न करें, आप फिर से ट्रैक पर लौट सकते हैं! अपने लक्ष्यों को देखें और सुधार करें.",,,UNTESTED,No Data Yet,True,1.0
TPL-71367014,S4,trial,Increase gamification engagement • rapid adoption & habit formation,Accomplishment,"Body-neutral, Warm accountability",Log → feedback → adjust loop,Tracking and analysis of habits,You're close to reaching your goal! Keep pushing forward.,आपके लक्ष्य को प्राप्त करने से बहुत करीब हैं! आगे बढ़ें और प्रगति करें.,,,UNTESTED,No Data Yet,True,1.0
TPL-FE990A38,S4,trial,Increase gamification engagement • rapid adoption & habit formation,Accomplishment,"Body-neutral, Warm accountability",Streak reminders,Streaks and progress tracking,Your streak is waiting for you! Get back on track and keep it going.,आपकी ट्रेंड आपके लिए तैयार है! फिर से शुरू करें और इसे आगे बढ़ाएं.,,,UNTESTED,No Data Yet,True,1.0
TPL-BFD68AB6,S4,inactive,Increase gamification engagement • compelling return value proposition,Accomplishment,"Body-neutral, Warm accountability",Log your progress,Streaks tracking and analytics,"Hey, you've been inactive for a while! Let's get back on track. Review your streaks and adjust your goals to boost engagement.","नमस्ते, आपके पास कुछ समय से सक्रियता नहीं रही है। अपने ट्रैकिंग और विश्लेषण में देखें और अपने लक्ष्यों को समायोजित करें ताकि आप उत्साह को बढ़ा सकें।",,,UNTESTED,No Data Yet,True,1.0
TPL-704E44AB,S4,inactive,Increase gamification engagement • compelling return value proposition,Accomplishment,"Body-neutral, Warm accountability",Streak reminder,Customizable streak reminders,Don't let your streaks slip away! Set reminders to stay on track and earn rewards.,अपने स्ट्रीक्स को ध्यान में रखें! व्यक्तिगत स्ट्रीक रिमाइंडर्स सेट करें और पुरस्कार प्राप्त करें।,,,UNTESTED,No Data Yet,True,1.0
TPL-7D4BBB25,S4,inactive,Increase gamification engagement • compelling return value proposition,Accomplishment,"Body-neutral, Warm accountability",Missed goal alert,Goal tracking and alerts,"You missed your daily/weekly goal! Don't worry, adjust your goals and get back on track.","आप अपने दैनिक/साप्ताहिक लक्ष्य को पूरा नहीं कर सके। चिंता न करें, अपने लक्ष्यों को समायोजित करें और फिर से शुरू करें।",,,UNTESTED,No Data Yet,True,1.0
TPL-063287FC,S4,inactive,Increase gamification engagement • compelling return value proposition,Accomplishment,"Body-neutral, Warm accountability",Feedback loop,User feedback and insights,Share your thoughts on how to improve our app! Your feedback matters.,हमारी ऐप को बेहतर बनाने के लिए अपने विचार साझा करें! आपके विचार महत्वपूर्ण हैं।,,,UNTESTED,No Data Yet,True,1.0
TPL-D21234D7,S4,inactive,Increase gamification engagement • compelling return value proposition,Accomplishment,"Body-neutral, Warm accountability",Adjust and win,Rewards for adjusting goals,"Ready to boost your engagement? Adjust your goals, earn rewards, and level up!","आप अपने उत्साह को बढ़ाने तैयार हैं? अपने लक्ष्यों को समायोजित करें, पुरस्कार प्राप्त करें और स्तर बढ़ें।",,,UNTESTED,No Data Yet,True,1.0
TPL-9890E240,S7,paid,Increase gamification engagement • deepening engagement & retention,Loss Avoidance,"Limited trial days, expiring challenges, Shame-based urgency",Nan moment of loss,Daily Challenges,Your daily challenge is ending! Don't let a streak slip away. Complete the next one to keep your momentum going!,अपने दैनिक चुनौती का समय समाप्त हो रहा है! अपने धाम को बनाए रखने के लिए अगली चुनौती पूरा करें!,,,UNTESTED,No Data Yet,True,1.0
TPL-5BDDE149,S7,paid,Increase gamification engagement • deepening engagement & retention,Loss Avoidance,"Limited trial days, expiring challenges, Shame-based urgency",Limited trial days left,Free Trial,You're running out of time! Your free trial is ending soon. Don't miss your chance to level up.,आपके पास समय की सीमा हो रही है! आपका मुफ्त परीक्षण जल्द ही समाप्त होगा। अपने लेवल अप करने का मौका न छोडें!,,,UNTESTED,No Data Yet,True,1.0
TPL-2E4244A8,S7,paid,Increase gamification engagement • deepening engagement & retention,Loss Avoidance,"Limited trial days, expiring challenges, Shame-based urgency",Shame-based urgency,Leaderboard,You're falling behind! Catch up on the leaderboard and reclaim your spot.,आप अपने स्थान से पीछे हो रहे हैं! लीडरबोर्ड पर फिर से अपना स्थान पकड़ें!,,,UNTESTED,No Data Yet,True,1.0
TPL-49E96149,S7,paid,Increase gamification engagement • deepening engagement & retention,Loss Avoidance,"Limited trial days, expiring challenges, Shame-based urgency",Nan moment of loss,Streaks,Your streak is at risk! Don't let a single day break it. Get back on track and keep your momentum.,आपका स्ट्रीक खतरे में है! एक दिन के बाद भी अपने धाम को बनाए रखें। फिर से ट्रैक पर लाएं और अपने धाम को बनाए रखें!,,,UNTESTED,No Data Yet,True,1.0
TPL-7BC6F325,S7,paid,Increase gamification engagement • deepening engagement & retention,Loss Avoidance,"Limited trial days, expiring challenges, Shame-based urgency",Limited trial days left,Challenges,Don't let your progress expire! Complete the next challenge to keep your momentum going.,आपके प्रगति को समय सीमा तक रोकने दें! अगली चुनौती पूरा करें और अपने धाम को बनाए रखें!,,,UNTESTED,No Data Yet,True,1.0
TPL-480E8FCF,S7,churned,Increase gamification engagement • re-engagement & recovering lost habits,Loss Avoidance,"Limited trial days, expiring challenges, Shame-based urgency",nan (You're on the verge of losing your streak),Streaks Progress Tracking,Don't let your progress slip away! You've got 3 days left to complete your current challenge. Get back on track and earn rewards!,अपनी प्रगति खोने से बचें! आपके पास अभी भी 3 दिन बाकी हैं। अपने वर्तमान चुनौती को पूरा करें और पुरस्कार प्राप्त करें!,,,UNTESTED,No Data Yet,True,1.0
TPL-5750BC2B,S7,churned,Increase gamification engagement • re-engagement & recovering lost habits,Loss Avoidance,"Limited trial days, expiring challenges, Shame-based urgency",nan (Challenges expiring soon),Daily Challenges,Time's running out! Your current daily challenge expires in 24 hours. Complete it before it's too late and stay on top of your game!,समय की देर हो रही है! आपका वर्तमान दैनिक चुनौती 24 घंटे में समाप्त होने वाली है। इसे समय पर पूरा करें और अपनी खेल शुरुआत बनाए रखें!,,,UNTESTED,No Data Yet,True,1.0
TPL-2AEF8900,S7,churned,Increase gamification engagement • re-engagement & recovering lost habits,Loss Avoidance,"Limited trial days, expiring challenges, Shame-based urgency",nan (You're losing streak),Streaks Progress Tracking,Don't let your streak die! You've missed a day. Get back on track and regain your momentum.,अपनी सीरीज मरने दें नहीं! आपके पास एक दिन मिस कर दिया है। फिर से ट्रैक पर लाएं और अपनी गति वापस पाएं!,,,UNTESTED,No Data Yet,True,1.0
TPL-86DB2BAB,S7,churned,Increase gamification engagement • re-engagement & recovering lost habits,Loss Avoidance,"Limited trial days, expiring challenges, Shame-based urgency",nan (Limited trial days remaining),Free Trial,You're running out of time! You've got only 1 day left to try our premium features for free. Don't miss out on this opportunity!,समय की देर हो रही है! आपके पास अभी भी एक दिन बाकी हैं। हमारे प्रीमियम विशेषताओं का मुफ्त परीक्षण करने का आखिरी अवसर नहीं छोड़ें।,,,UNTESTED,No Data Yet,True,1.0
TPL-98EFCC5C,S7,churned,Increase gamification engagement • re-engagement & recovering lost habits,Loss Avoidance,"Limited trial days, expiring challenges, Shame-based urgency",nan (Shame-based urgency),Daily Challenges,You're not alone! Thousands of users have already completed their daily challenges. Don't let shame hold you back – get moving!,आप अकेले नहीं हैं! हजारों उपयोगकर्ताओं ने अपने दैनिक चुनौतियों को पूरा कर लिया है। शर्म से आपको रोकने दें नहीं – आगे बढ़ें।,,,UNTESTED,No Data Yet,True,1.0
TPL-3AA3780A,S7,trial,Increase gamification engagement • rapid adoption & habit formation,Loss Avoidance,"Limited trial days, expiring challenges, Shame-based urgency",nAn You're Running Out of Trial Days!,Limited trial days,Don't miss out on your chance to boost engagement! Complete challenges before they expire.,अप्रत्याशित दिनों की सीमा आ गई है! अपने प्रदर्शन को बढ़ाएं और चुनौतियों को पूरा करें इससे पहले वे समाप्त हो जाएं।,,,UNTESTED,No Data Yet,True,1.0
TPL-8B2DB46D,S7,trial,Increase gamification engagement • rapid adoption & habit formation,Loss Avoidance,"Limited trial days, expiring challenges, Shame-based urgency",Challenges Expire Soon!,Expiring challenges,Don't let your progress slip away! Complete challenges before they disappear.,अपने प्रगति को खोने देने का मौका न दें! चुनौतियों को पूरा करें इससे पहले वे नष्ट हो जाएं।,,,UNTESTED,No Data Yet,True,1.0
TPL-42E502D9,S7,trial,Increase gamification engagement • rapid adoption & habit formation,Loss Avoidance,"Limited trial days, expiring challenges, Shame-based urgency",Shame-Based Urgency: Complete Now!,Shame-based urgency,Don't let your lack of progress shame you! Take action now and boost engagement.,अपनी लापरवाही से शर्म न करें! तुरंत कार्रवाई करें और प्रदर्शन बढ़ाएं।,,,UNTESTED,No Data Yet,True,1.0
TPL-A934D65F,S7,trial,Increase gamification engagement • rapid adoption & habit formation,Loss Avoidance,"Limited trial days, expiring challenges, Shame-based urgency",Your Habit is at Risk!,Habit formation,Don't let your habit fade away! Stay consistent and boost engagement.,अपने व्यवहार को धुंधला न होने दें! स्थिर रहें और प्रदर्शन बढ़ाएं।,,,UNTESTED,No Data Yet,True,1.0
TPL-51C92489,S7,trial,Increase gamification engagement • rapid adoption & habit formation,Loss Avoidance,"Limited trial days, expiring challenges, Shame-based urgency",Last Chance: Complete Your Challenge!,Rapid adoption,This is your last chance to boost engagement and form a habit! Take action now.,अंतिम मौका है अपने प्रदर्शन को बढ़ाएं और एक व्यवहार बनाएं! तुरंत कार्रवाई करें।,,,UNTESTED,No Data Yet,True,1.0
TPL-0723C9E2,S7,inactive,Increase gamification engagement • compelling return value proposition,Loss Avoidance,"Limited trial days, expiring challenges, Shame-based urgency",Nan second chance,Daily challenges,Don't let your streaks slip away! Get back on track with our daily challenges.,अपने स्ट्रीक्स को फिर से शुरू करें! दैनिक चुनौतियों से अपनी ट्रैक पर वापस आइए।,,,UNTESTED,No Data Yet,True,1.0
TPL-E3B3BFB4,S7,inactive,Increase gamification engagement • compelling return value proposition,Loss Avoidance,"Limited trial days, expiring challenges, Shame-based urgency",Limited trial days left,Trial period,You're running out of time! Don't miss your last chance to join the challenge.,आपके पास अभी भी सीमित दिन बाके हैं! अपने अंतिम मौके को नहीं छोड़ना चाहिए।,,,UNTESTED,No Data Yet,True,1.0
TPL-342ECCFE,S7,inactive,Increase gamification engagement • compelling return value proposition,Loss Avoidance,"Limited trial days, expiring challenges, Shame-based urgency",Shame-based urgency,Leaderboard,You're not on top of the leaderboard? Get back in shape and reclaim your spot!,आप लीडरबोर्ड पर नहीं हैं? फिर से आकार लें और अपनी जगह वापस पाएं।,,,UNTESTED,No Data Yet,True,1.0
TPL-3B0D71FD,S7,inactive,Increase gamification engagement • compelling return value proposition,Loss Avoidance,"Limited trial days, expiring challenges, Shame-based urgency",Nan expiration alert,Expiring challenges,Challenges are expiring! Don't miss out on the fun - join now!,चुनौतियाँ समय सीमा तक हैं! मज़े को नहीं छोड़ना चाहिए। अब शुरू करें!,,,UNTESTED,No Data Yet,True,1.0
TPL-E98EE886,S7,inactive,Increase gamification engagement • compelling return value proposition,Loss Avoidance,"Limited trial days, expiring challenges, Shame-based urgency",Loss avoidance,Progress tracking,Don't let your progress slip away! Track your daily growth and stay on track.,अपने प्रगति को नहीं छोड़ना चाहिए! दैनिक वृद्धि ट्रैक करें और ट्रैक पर रहें।,,,UNTESTED,No Data Yet,True,1.0
TPL-EEF0A94D,S6,paid,Increase leaderboard engagement • deepening engagement & retention,Social Influence,"Body-neutral, Warm accountability",Building a healthier life identity,Leaderboard ranking and badges,You're on a roll! Keep pushing yourself to reach the top of our leaderboard. Share your progress with friends and family to stay motivated!,आपकी स्वस्थ जीवन पहचान मजबूत होती जा रही है! अपने प्रगति को दोस्तों और परिवार के साथ साझा करें और अपने लक्ष्यों को पूरा करने के लिए तैयार रहें।,,,UNTESTED,No Data Yet,True,1.0
TPL-EBEB8E09,S6,paid,Increase leaderboard engagement • deepening engagement & retention,Social Influence,"Body-neutral, Warm accountability",Recipe sharing,Recipe book and meal planning features,You've added another delicious recipe to your collection! Don't forget to share it with your loved ones and track your progress in our meal planner.,आपने और एक स्वादिष्ट व्यंजन अपने संग्रह में जोड़ा है! अपने प्रियजनों के साथ इसे साझा करें और हमारे भोजन योजनाकी विशेषताओं में अपनी प्रगति ट्रैक करें।,,,UNTESTED,No Data Yet,True,1.0
TPL-8246C63B,S6,paid,Increase leaderboard engagement • deepening engagement & retention,Social Influence,"Body-neutral, Warm accountability",Family plan milestones,Family feature and progress tracking,"Congratulations! You've reached a new milestone with your family plan. Keep up the great work and remember, every small step counts towards a healthier you!","बधाई हो! आपके परिवार की योजना में एक नया मील का पत्थर पूरा हुआ है। अच्छा काम जारी रखें और याद रखें, हर छोटा कदम स्वस्थ आप के लिए महत्वपूर्ण है!",,,UNTESTED,No Data Yet,True,1.0
TPL-DC2BD3C4,S6,paid,Increase leaderboard engagement • deepening engagement & retention,Social Influence,"Body-neutral, Warm accountability",Building a healthier life identity,Workout and nutrition tracking features,"You're crushing your fitness goals! Keep pushing yourself to reach new heights. Remember, every healthy choice you make is a step closer to your dream self.","आप अपने फिटनेस लक्ष्यों को पूरा कर रहे हैं! आगे बढ़ने के लिए तैयार रहें और याद रखें, हर स्वस्थ विकल्प आप अपने सपने की दुनिया के करीब लेता है!",,,UNTESTED,No Data Yet,True,1.0
TPL-550DB376,S6,paid,Increase leaderboard engagement • deepening engagement & retention,Social Influence,"Body-neutral, Warm accountability",Recipe sharing,Social sharing and community features,Your recipe is now live on our community feed! Share your creations with fellow health enthusiasts and get inspired by their progress.,आपका व्यंजन अब हमारी समुदाय फीड पर लाइव है! अपने प्रियजनों के साथ इसे साझा करें और अन्य स्वास्थ्य उत्साहियों की प्रगति से प्रेरित हों।,,,UNTESTED,No Data Yet,True,1.0
TPL-473B30C1,S6,churned,Increase leaderboard engagement • re-engagement & recovering lost habits,Social Influence,"Body-neutral, Warm accountability",Building a healthier life identity,Personalized habit tracking,You've come so far! Keep up the great work by tracking your habits with our personalized plan.,आपने बहुत प्रगति की है! अपने स्वास्थ्य और जीवनशैली में सुधार को बनाए रखने के लिए हमारे व्यक्तिगत योजना का उपयोग करें।,,,UNTESTED,No Data Yet,True,1.0
TPL-2E5A72DC,S6,churned,Increase leaderboard engagement • re-engagement & recovering lost habits,Social Influence,"Body-neutral, Warm accountability",Recipe sharing,Nutrition insights and meal planning,Get inspired by our community's favorite recipes! Plan your meals with our nutrition insights and take control of your health.,हमारे समुदाय की पसंदीदा व्यंजनों से प्रेरित हो जाएं! अपने भोजन को योजना बनाने के लिए हमारी पोषण मेंसेज और अपने स्वास्थ्य पर नियंत्रण करें।,,,UNTESTED,No Data Yet,True,1.0
TPL-8C6A60C3,S6,churned,Increase leaderboard engagement • re-engagement & recovering lost habits,Social Influence,"Body-neutral, Warm accountability",Family plan milestones,Shared goals and progress tracking,Celebrate your family's successes! Track your shared goals and progress with our easy-to-use feature.,आपके परिवार की सफलताओं को मनाएं! अपने साझा लक्ष्यों और प्रगति को ट्रैक करने के लिए हमारे आसान उपयोगकर्ता विशेषता का आनंद लें।,,,UNTESTED,No Data Yet,True,1.0
TPL-39AE877E,S6,churned,Increase leaderboard engagement • re-engagement & recovering lost habits,Social Influence,"Body-neutral, Warm accountability",Building a healthier life identity,Habit tracking and streaks,You're one step closer to your goal! Keep tracking your habits and building those streaks.,आप अपने लक्ष्य की ओर एक कदम आगे हैं! अपने आदतों को ट्रैक करें और स्ट्रीक्स बनाएं.,,,UNTESTED,No Data Yet,True,1.0
TPL-13FE747C,S6,churned,Increase leaderboard engagement • re-engagement & recovering lost habits,Social Influence,"Body-neutral, Warm accountability",Recipe sharing,Personalized nutrition advice,Get personalized nutrition advice tailored to your goals! Our expert team is here to help you achieve a healthier lifestyle.,आपके लक्ष्यों के अनुसार व्यक्तिगत पोषण सलाह प्राप्त करें! हमारे विशेषज्ञ टीम आपको एक स्वस्थ जीवनशैली हासिल करने में मदद करेगी।,,,UNTESTED,No Data Yet,True,1.0
TPL-90C29339,S6,trial,Increase leaderboard engagement • rapid adoption & habit formation,Social Influence,"Body-neutral, Warm accountability",Building a healthier life identity,Recipe Sharing,You're part of a growing community that's cooking up a healthier lifestyle! Share your favorite recipes and get inspired by others.,आप एक स्वस्थ जीवन की पहचान बना रहे हैं! विभिन्न व्यंजनों को साझा करें और अन्य लोगों से प्रेरणा लें.,,,UNTESTED,No Data Yet,True,1.0
TPL-29CE9A11,S6,trial,Increase leaderboard engagement • rapid adoption & habit formation,Social Influence,"Body-neutral, Warm accountability",Recipe sharing,Family Plan Milestones,Celebrate your family's progress! Share your recipe wins and see how others are achieving their goals.,परिवार के प्रगति पर तिरछा में देखें! अपनी व्यंजनों की जीतों को साझा करें और अन्य लोगों की लक्ष्यों को पूरा करने की कहानियों को देखें।,,,UNTESTED,No Data Yet,True,1.0
TPL-8E1D8481,S6,trial,Increase leaderboard engagement • rapid adoption & habit formation,Social Influence,"Body-neutral, Warm accountability",Building a healthier life identity,Leaderboard Engagement,You're on the rise! Climb the leaderboard and see how your habits are impacting your health.,"आप ऊपर उठ रहे हैं! लीडरबोर्ड में चढ़ें और अपनी आदतों को स्वास्थ्य पर कैसे प्रभाव डाल रहे हैं, यह देखें।",,,UNTESTED,No Data Yet,True,1.0
TPL-4B44DAE9,S6,trial,Increase leaderboard engagement • rapid adoption & habit formation,Social Influence,"Body-neutral, Warm accountability",Family Plan Milestones,Recipe Sharing,Get inspired by family recipes! Share your favorite dishes and see how others are cooking up a healthier lifestyle.,परिवार के व्यंजनों से प्रेरणा लें! अपनी पसंदीदा व्यंजनों को साझा करें और अन्य लोगों को एक स्वस्थ जीवन की यात्रा पर चलने की कहानियां दें।,,,UNTESTED,No Data Yet,True,1.0
TPL-B93DD7BE,S6,trial,Increase leaderboard engagement • rapid adoption & habit formation,Social Influence,"Body-neutral, Warm accountability",Leaderboard Engagement,Warm Accountability,You're part of a community that's supporting your progress! Stay on track and see how you're doing compared to others.,आप एक समर्थन समुदाय का हिस्सा हैं जो आपकी प्रगति को बढ़ावा दे रहा है! अपनी आदतों पर ध्यान केंद्रित रखें और अन्य लोगों से तुलना करें।,,,UNTESTED,No Data Yet,True,1.0
TPL-B903BC00,S6,inactive,Increase leaderboard engagement • compelling return value proposition,Social Influence,"Body-neutral, Warm accountability",Building a healthier life identity,Recipe Sharing,Hey! You've been crushing it on our recipe sharing feature! Share your favorite healthy recipes with friends and family to stay motivated.,नमस्ते! आप हमारी रेसिपी साझा करने की क्षमता पर बहुत अच्छा प्रदर्शन कर रहे हैं! अपने पसंदीदा स्वास्थ्यवर्धक रेसिपियों को दोस्तों और परिवार के साथ साझा करें और प्रेरित रहें।,,,UNTESTED,No Data Yet,True,1.0
TPL-BF194310,S6,inactive,Increase leaderboard engagement • compelling return value proposition,Social Influence,"Body-neutral, Warm accountability",Recipe sharing,Family Plan Milestones,You've reached a new milestone on your family plan! Keep up the great work and share your progress with loved ones.,आपके परिवार की योजना में एक नया मील का पत्थर हासिल कर लिया है! अच्छा काम जारी रखें और अपने प्रियजनों से अपने प्रगति को साझा करें।,,,UNTESTED,No Data Yet,True,1.0
